match,second,model,fair_live,fair_replay,err
grid-2965525-m2,610,20260831T120859Z,0.43213664532095475,0.43213664532095475,0.0
grid-2965525-m2,614,20260831T120859Z,0.4362234986270258,0.4362234986270258,0.0
grid-2965525-m2,626,20260831T120859Z,0.43521274404295357,0.43521274404295357,0.0
grid-2965525-m2,634,20260831T120859Z,0.43888153289543996,0.43888153289543996,0.0
grid-2965525-m2,645,20260831T120859Z,0.46216505613557063,0.46216505613557063,0.0
grid-2965525-m2,647,20260831T120859Z,0.4529482812200621,0.4529482812200621,0.0
grid-2965525-m2,651,20260831T120859Z,0.4524944981213658,0.4524944981213658,0.0
grid-2965525-m2,657,20260831T120859Z,0.4524764172953806,0.4524764172953806,0.0
grid-2965525-m2,658,20260831T120859Z,0.4524764172953806,0.4524764172953806,0.0
grid-2965525-m2,663,20260831T120859Z,0.4496360642034488,0.4496360642034488,0.0
grid-2965525-m2,693,20260831T120859Z,0.44949292835156934,0.44949292835156934,0.0
grid-2965525-m2,700,20260831T120859Z,0.44949292835156934,0.44949292835156934,0.0
grid-2965525-m2,704,20260831T120859Z,0.4527304072154126,0.4527304072154126,0.0
grid-2965525-m2,704,20260831T120859Z,0.45596866728259455,0.45596866728259455,0.0
grid-2965525-m2,712,20260831T120859Z,0.43557608542494247,0.43557608542494247,0.0
grid-2965526-m3,81,20260831T120859Z,0.7168396303016078,0.7168396303016078,0.0
grid-2965526-m3,95,20260831T120859Z,0.7311972951240121,0.7311972951240121,0.0
grid-2965526-m3,97,20260831T120859Z,0.7311972951240121,0.7311972951240121,0.0
grid-2965526-m3,98,20260831T120859Z,0.7311972951240121,0.7311972951240121,0.0
grid-2965526-m3,100,20260831T120859Z,0.7190851670295637,0.7190851670295637,0.0
grid-2965526-m3,100,20260831T120859Z,0.7190851670295637,0.7190851670295637,0.0
grid-2965526-m3,108,20260831T120859Z,0.7217814722208847,0.7217814722208847,0.0
grid-2965526-m3,115,20260831T120859Z,0.7259597560534631,0.7259597560534631,0.0
grid-2965526-m3,115,20260831T120859Z,0.7259597560534631,0.7259597560534631,0.0
grid-2965526-m3,120,20260831T120859Z,0.7220650292669312,0.7220650292669312,0.0
grid-2965526-m3,121,20260831T120859Z,0.7190007262179108,0.7190007262179108,0.0
grid-2965526-m3,123,20260831T120859Z,0.7159925705482234,0.7159925705482234,0.0
grid-2965526-m3,126,20260831T120859Z,0.7395824505298928,0.7395824505298928,0.0
grid-2965526-m3,128,20260831T120859Z,0.7456312164124635,0.7456312164124635,0.0
grid-2965526-m3,143,20260831T120859Z,0.7528728219118216,0.7528728219118216,0.0
grid-2965526-m3,157,20260831T120859Z,0.7540644642708173,0.7540644642708173,0.0
grid-2965526-m3,157,20260831T120859Z,0.7546044034941276,0.7546044034941276,0.0
grid-2965526-m3,174,20260831T120859Z,0.7590962493590471,0.7590962493590471,0.0
grid-2965526-m3,175,20260831T120859Z,0.7600592807550903,0.7600592807550903,0.0
grid-2965526-m3,176,20260831T120859Z,0.7590962493590471,0.7590962493590471,0.0
grid-2965526-m3,177,20260831T120859Z,0.750483121760223,0.750483121760223,0.0
grid-2965526-m3,177,20260831T120859Z,0.750483121760223,0.750483121760223,0.0
grid-2965526-m3,182,20260831T120859Z,0.7554007572896919,0.7554007572896919,0.0
grid-2965526-m3,188,20260831T120859Z,0.7590962493590471,0.7590962493590471,0.0
grid-2965526-m3,190,20260831T120859Z,0.7590962493590471,0.7590962493590471,0.0
grid-2965526-m3,192,20260831T120859Z,0.759528610502757,0.759528610502757,0.0
grid-2965526-m3,201,20260831T120859Z,0.7589836611001058,0.7589836611001058,0.0
grid-2965526-m3,215,20260831T120859Z,0.8373318668558599,0.8373318668558599,0.0
grid-2965526-m3,218,20260831T120859Z,0.8743257593993747,0.8743257593993747,0.0
grid-2965526-m3,225,20260831T120859Z,0.8684403081889169,0.8684403081889169,0.0
grid-2965526-m3,229,20260831T120859Z,0.8688489899423935,0.8688489899423935,0.0
grid-2965526-m3,229,20260831T120859Z,0.8688489899423935,0.8688489899423935,0.0
grid-2965526-m3,231,20260831T120859Z,0.8704262872155519,0.8704262872155519,0.0
grid-2965526-m3,240,20260831T120859Z,0.8677806527394238,0.8677806527394238,0.0
grid-2965526-m3,241,20260831T120859Z,0.869325096124883,0.869325096124883,0.0
grid-2965526-m3,243,20260831T120859Z,0.8683654382483009,0.8683654382483009,0.0
grid-2965526-m3,259,20260831T120859Z,0.8423770298333527,0.8423770298333527,0.0
grid-2965526-m3,263,20260831T120859Z,0.8378616275363481,0.8378616275363481,0.0
grid-2965526-m3,278,20260831T120859Z,0.83986865434351,0.83986865434351,0.0
grid-2965526-m3,281,20260831T120859Z,0.8376476814665921,0.8376476814665921,0.0
grid-2965526-m3,297,20260831T120859Z,0.834436033447546,0.834436033447546,0.0
grid-2965526-m3,305,20260831T120859Z,0.847853250495477,0.847853250495477,0.0
grid-2965526-m3,305,20260831T120859Z,0.8483813413813773,0.8483813413813773,0.0
grid-2965526-m3,310,20260831T120859Z,0.8491441574515919,0.8491441574515919,0.0
grid-2965526-m3,328,20260831T120859Z,0.8483813413813773,0.8483813413813773,0.0
grid-2965526-m3,330,20260831T120859Z,0.8483813413813773,0.8483813413813773,0.0
grid-2965526-m3,335,20260831T120859Z,0.8655407082798892,0.8655407082798892,0.0
grid-2965526-m3,337,20260831T120859Z,0.8547078472706401,0.8547078472706401,0.0
grid-2965526-m3,341,20260831T120859Z,0.8736893920297102,0.8736893920297102,0.0
grid-2965526-m3,342,20260831T120859Z,0.8758743989920398,0.8758743989920398,0.0
grid-2965526-m3,345,20260831T120859Z,0.8780106447581256,0.8780106447581256,0.0
grid-2965526-m3,360,20260831T120859Z,0.8759606296103701,0.8759606296103701,0.0
grid-2965526-m3,362,20260831T120859Z,0.8778206295476081,0.8778206295476081,0.0
grid-2965526-m3,366,20260831T120859Z,0.8778206295476081,0.8778206295476081,0.0
grid-2965526-m3,369,20260831T120859Z,0.8869724808430846,0.8869724808430846,0.0
grid-2965526-m3,369,20260831T120859Z,0.8869724808430846,0.8869724808430846,0.0
grid-2965526-m3,373,20260831T120859Z,0.8856318841208999,0.8856318841208999,0.0
grid-2965526-m3,373,20260831T120859Z,0.8851633071896118,0.8851633071896118,0.0
grid-2965526-m3,378,20260831T120859Z,0.8863709594608279,0.8863709594608279,0.0
grid-2965526-m3,380,20260831T120859Z,0.8870700712139095,0.8870700712139095,0.0
grid-2965526-m3,381,20260831T120859Z,0.884809005478756,0.884809005478756,0.0
grid-2965526-m3,387,20260831T120859Z,0.8852775824100441,0.8852775824100441,0.0
grid-2965526-m3,401,20260831T120859Z,0.8956816585123812,0.8956816585123812,0.0
grid-2965526-m3,404,20260831T120859Z,0.8953804579224338,0.8953804579224338,0.0
grid-2965526-m3,409,20260831T120859Z,0.9003804579224338,0.9003804579224338,0.0
grid-2965526-m3,413,20260831T120859Z,0.8967350719763186,0.8967350719763186,0.0
grid-2965526-m3,424,20260831T120859Z,0.9007252679646596,0.9007252679646596,0.0
grid-2965526-m3,430,20260831T120859Z,0.901971486138353,0.901971486138353,0.0
grid-2965526-m3,430,20260831T120859Z,0.9013159838375497,0.9013159838375497,0.0
grid-2965526-m3,436,20260831T120859Z,0.9022824990931703,0.9022824990931703,0.0
grid-2965526-m3,455,20260831T120859Z,0.9106909766676521,0.9106909766676521,0.0
grid-2965526-m3,460,20260831T120859Z,0.9076467831711312,0.9076467831711312,0.0
grid-2965526-m3,463,20260831T120859Z,0.9092090923363062,0.9092090923363062,0.0
grid-2965526-m3,478,20260831T120859Z,0.9182425770806858,0.9182425770806858,0.0
grid-2965526-m3,488,20260831T120859Z,0.9287146718047554,0.9287146718047554,0.0
grid-2965526-m3,490,20260831T120859Z,0.9331720609561743,0.9331720609561743,0.0
grid-2965526-m3,499,20260831T120859Z,0.9131834174626021,0.9131834174626021,0.0
grid-2965526-m3,504,20260831T120859Z,0.9169131989510116,0.9169131989510116,0.0
grid-2965526-m3,508,20260831T120859Z,0.9219131989510116,0.9219131989510116,0.0
grid-2965526-m3,510,20260831T120859Z,0.9237086952476453,0.9237086952476453,0.0
grid-2965526-m3,513,20260831T120859Z,0.9241327937854239,0.9241327937854239,0.0
grid-2965526-m3,517,20260831T120859Z,0.9123084014351757,0.9123084014351757,0.0
grid-2965526-m3,521,20260831T120859Z,0.9123084014351757,0.9123084014351757,0.0
grid-2965526-m3,522,20260831T120859Z,0.9115748172150561,0.9115748172150561,0.0
grid-2965526-m3,523,20260831T120859Z,0.921963463963498,0.921963463963498,0.0
grid-2965526-m3,526,20260831T120859Z,0.9145154242621125,0.9145154242621125,0.0
grid-2965526-m3,527,20260831T120859Z,0.9145154242621125,0.9145154242621125,0.0
grid-2965526-m3,527,20260831T120859Z,0.9167717671437048,0.9167717671437048,0.0
grid-2965526-m3,530,20260831T120859Z,0.9108052518880843,0.9108052518880843,0.0
grid-2965526-m3,541,20260831T120859Z,0.9068398245038876,0.9068398245038876,0.0
grid-2965526-m3,543,20260831T120859Z,0.9091117771040187,0.9091117771040187,0.0
grid-2965526-m3,545,20260831T120859Z,0.9085210612311285,0.9085210612311285,0.0
grid-2965526-m3,547,20260831T120859Z,0.9085210612311285,0.9085210612311285,0.0
grid-2965526-m3,547,20260831T120859Z,0.9085210612311285,0.9085210612311285,0.0
grid-2965526-m3,550,20260831T120859Z,0.907821949478047,0.907821949478047,0.0
grid-2965526-m3,552,20260831T120859Z,0.907821949478047,0.907821949478047,0.0
grid-2965526-m3,552,20260831T120859Z,0.907821949478047,0.907821949478047,0.0
grid-2965526-m3,553,20260831T120859Z,0.9085210612311285,0.9085210612311285,0.0
grid-2965526-m3,557,20260831T120859Z,0.9113031902124167,0.9113031902124167,0.0
grid-2965526-m3,558,20260831T120859Z,0.9053366749567963,0.9053366749567963,0.0
grid-2965526-m3,559,20260831T120859Z,0.9008474069062617,0.9008474069062617,0.0
grid-2965526-m3,561,20260831T120859Z,0.9053366749567963,0.9053366749567963,0.0
grid-2965526-m3,562,20260831T120859Z,0.9008474069062617,0.9008474069062617,0.0
grid-2965526-m3,563,20260831T120859Z,0.9008474069062617,0.9008474069062617,0.0
grid-2965526-m3,564,20260831T120859Z,0.9008474069062617,0.9008474069062617,0.0
grid-2965526-m3,574,20260831T120859Z,0.8905890243091046,0.8905890243091046,0.0
grid-2965526-m3,580,20260831T120859Z,0.9018398245038876,0.9018398245038876,0.0
grid-2965526-m3,587,20260831T120859Z,0.9029380013939734,0.9029380013939734,0.0
grid-2965526-m3,593,20260831T120859Z,0.9002566910333716,0.9002566910333716,0.0
grid-2965526-m3,602,20260831T120859Z,0.9113031902124167,0.9113031902124167,0.0
grid-2965526-m3,604,20260831T120859Z,0.9113031902124167,0.9113031902124167,0.0
grid-2965526-m3,605,20260831T120859Z,0.9113031902124167,0.9113031902124167,0.0
grid-2965526-m3,606,20260831T120859Z,0.897350556453353,0.897350556453353,0.0
grid-2965526-m3,608,20260831T120859Z,0.8984746356854443,0.8984746356854443,0.0
grid-2965526-m3,611,20260831T120859Z,0.897350556453353,0.897350556453353,0.0
grid-2965526-m3,612,20260831T120859Z,0.9018398245038876,0.9018398245038876,0.0
grid-2965526-m3,613,20260831T120859Z,0.9018398245038876,0.9018398245038876,0.0
grid-2965526-m3,613,20260831T120859Z,0.9031834174626021,0.9031834174626021,0.0
grid-2965526-m3,623,20260831T120859Z,0.9081834174626021,0.9081834174626021,0.0
grid-2965526-m3,626,20260831T120859Z,0.9124498332424825,0.9124498332424825,0.0
grid-2965526-m3,628,20260831T120859Z,0.9131834174626021,0.9131834174626021,0.0
grid-2965526-m3,632,20260831T120859Z,0.9147457266277771,0.9147457266277771,0.0
grid-2965526-m3,662,20260831T120859Z,0.9147457266277771,0.9147457266277771,0.0
grid-2965526-m3,674,20260831T120859Z,0.9241327937854239,0.9241327937854239,0.0
grid-2965526-m3,676,20260831T120859Z,0.9196811379697238,0.9196811379697238,0.0
grid-2965526-m3,677,20260831T120859Z,0.9196811379697238,0.9196811379697238,0.0
grid-2965526-m3,678,20260831T120859Z,0.9196811379697238,0.9196811379697238,0.0
grid-2965526-m3,679,20260831T120859Z,0.9174498332424825,0.9174498332424825,0.0
grid-2965526-m3,681,20260831T120859Z,0.9123926457443172,0.9123926457443172,0.0
grid-2965526-m3,681,20260831T120859Z,0.9123926457443172,0.9123926457443172,0.0
grid-2965526-m3,681,20260831T120859Z,0.9136489504933515,0.9136489504933515,0.0
grid-2965526-m3,691,20260831T120859Z,0.9136489504933515,0.9136489504933515,0.0
grid-2965526-m3,692,20260831T120859Z,0.9136489504933515,0.9136489504933515,0.0
grid-2965526-m3,693,20260831T120859Z,0.9123926457443172,0.9123926457443172,0.0
grid-2965526-m3,694,20260831T120859Z,0.913350682538916,0.913350682538916,0.0
grid-2965526-m3,695,20260831T120859Z,0.913350682538916,0.913350682538916,0.0
grid-2965526-m3,698,20260831T120859Z,0.913350682538916,0.913350682538916,0.0
grid-2965526-m3,700,20260831T120859Z,0.9120070895802016,0.9120070895802016,0.0
grid-2965526-m3,704,20260831T120859Z,0.9130689937378663,0.9130689937378663,0.0
grid-2965526-m3,704,20260831T120859Z,0.9130689937378663,0.9130689937378663,0.0
grid-2965526-m3,705,20260831T120859Z,0.9130689937378663,0.9130689937378663,0.0
grid-2965526-m3,706,20260831T120859Z,0.9130689937378663,0.9130689937378663,0.0
grid-2965526-m3,708,20260831T120859Z,0.9130689937378663,0.9130689937378663,0.0
grid-2965526-m3,708,20260831T120859Z,0.9130689937378663,0.9130689937378663,0.0
grid-2965526-m3,709,20260831T120859Z,0.9130689937378663,0.9130689937378663,0.0
grid-2965526-m3,711,20260831T120859Z,0.9130689937378663,0.9130689937378663,0.0
grid-2965526-m3,719,20260831T120859Z,0.919155460735123,0.919155460735123,0.0
grid-2965527-m1,80,20260904T193238Z,0.22014819511715553,0.22014819511715553,0.0
grid-2965527-m1,90,20260904T193238Z,0.220517311290581,0.220517311290581,0.0
grid-2965527-m1,102,20260904T193238Z,0.23634709269294474,0.23634709269294474,0.0
grid-2965527-m1,105,20260904T193238Z,0.22431504269710237,0.22431504269710237,0.0
grid-2965527-m1,105,20260904T193238Z,0.22320085957348446,0.22320085957348446,0.0
grid-2965527-m1,106,20260904T193238Z,0.2176360471978677,0.2176360471978677,0.0
grid-2965527-m1,107,20260904T193238Z,0.21366490691393697,0.21366490691393697,0.0
grid-2965527-m1,117,20260904T193238Z,0.20414748343224465,0.20414748343224465,0.0
grid-2965527-m1,119,20260904T193238Z,0.20414748343224465,0.20414748343224465,0.0
grid-2965527-m1,120,20260904T193238Z,0.2059998878088887,0.2059998878088887,0.0
grid-2965527-m1,120,20260904T193238Z,0.2059998878088887,0.2059998878088887,0.0
grid-2965527-m1,126,20260904T193238Z,0.19390141231932959,0.19390141231932959,0.0
grid-2965527-m1,128,20260904T193238Z,0.19575381669597364,0.19575381669597364,0.0
grid-2965527-m1,130,20260904T193238Z,0.1919907063007348,0.1919907063007348,0.0
grid-2965527-m1,134,20260904T193238Z,0.19575381669597364,0.19575381669597364,0.0
grid-2965527-m1,155,20260904T193238Z,0.2194654104664167,0.2194654104664167,0.0
grid-2965527-m1,155,20260904T193238Z,0.2194654104664167,0.2194654104664167,0.0
grid-2965527-m1,163,20260904T193238Z,0.22670948984005118,0.22670948984005118,0.0
grid-2965527-m1,169,20260904T193238Z,0.2144654104664167,0.2144654104664167,0.0
grid-2965527-m1,169,20260904T193238Z,0.21261300608977265,0.21261300608977265,0.0
grid-2965527-m1,172,20260904T193238Z,0.20946541046641673,0.20946541046641673,0.0
grid-2965527-m1,174,20260904T193238Z,0.20761300608977268,0.20761300608977268,0.0
grid-2965527-m1,175,20260904T193238Z,0.21551731129058102,0.21551731129058102,0.0
grid-2965527-m1,176,20260904T193238Z,0.210152196274728,0.210152196274728,0.0
grid-2965527-m1,177,20260904T193238Z,0.20761300608977268,0.20761300608977268,0.0
grid-2965527-m1,179,20260904T193238Z,0.2059998878088887,0.2059998878088887,0.0
grid-2965527-m1,191,20260904T193238Z,0.17329446684025218,0.17329446684025218,0.0
grid-2965527-m1,193,20260904T193238Z,0.17275483402750505,0.17275483402750505,0.0
grid-2965527-m1,219,20260904T193238Z,0.14919454126185736,0.14919454126185736,0.0
grid-2965527-m1,221,20260904T193238Z,0.1514420624636081,0.1514420624636081,0.0
grid-2965527-m1,226,20260904T193238Z,0.15208345357927858,0.15208345357927858,0.0
grid-2965527-m1,230,20260904T193238Z,0.15392676926900853,0.15392676926900853,0.0
grid-2965527-m1,230,20260904T193238Z,0.150902429650861,0.150902429650861,0.0
grid-2965527-m1,231,20260904T193238Z,0.1528445925119975,0.1528445925119975,0.0
grid-2965527-m1,235,20260904T193238Z,0.15447966187435175,0.15447966187435175,0.0
grid-2965527-m1,240,20260904T193238Z,0.1528445925119975,0.1528445925119975,0.0
grid-2965527-m1,258,20260904T193238Z,0.15208345357927858,0.15208345357927858,0.0
grid-2965527-m1,266,20260904T193238Z,0.14927358689080736,0.14927358689080736,0.0
grid-2965527-m1,276,20260904T193238Z,0.10921619011232574,0.10921619011232574,0.0
grid-2965527-m1,287,20260904T193238Z,0.07765199091252596,0.07765199091252596,0.0
grid-2965527-m1,296,20260904T193238Z,0.08765199091252596,0.08765199091252596,0.0
grid-2965527-m1,300,20260904T193238Z,0.07765199091252596,0.07765199091252596,0.0
grid-2965527-m1,302,20260904T193238Z,0.07765199091252596,0.07765199091252596,0.0
grid-2965527-m1,308,20260904T193238Z,0.08265199091252597,0.08265199091252597,0.0
grid-2965527-m1,312,20260904T193238Z,0.09858065369430515,0.09858065369430515,0.0
grid-2965527-m1,319,20260904T193238Z,0.13516525888668063,0.13516525888668063,0.0
grid-2965527-m1,329,20260904T193238Z,0.13516525888668063,0.13516525888668063,0.0
grid-2965527-m1,332,20260904T193238Z,0.13649995608914658,0.13649995608914658,0.0
grid-2965527-m1,340,20260904T193238Z,0.1357266401335097,0.1357266401335097,0.0
grid-2965527-m1,366,20260904T193238Z,0.11823062206379142,0.11823062206379142,0.0
grid-2965527-m1,368,20260904T193238Z,0.11402372484471249,0.11402372484471249,0.0
grid-2965527-m1,386,20260904T193238Z,0.11922754083390207,0.11922754083390207,0.0
grid-2965527-m1,386,20260904T193238Z,0.11922754083390207,0.11922754083390207,0.0
grid-2965527-m1,389,20260904T193238Z,0.12171900578967718,0.12171900578967718,0.0
grid-2965527-m1,392,20260904T193238Z,0.11015913793154263,0.11015913793154263,0.0
grid-2965527-m1,404,20260904T193238Z,0.10902684352157893,0.10902684352157893,0.0
grid-2965527-m1,409,20260904T193238Z,0.12016525888668063,0.12016525888668063,0.0
grid-2965527-m1,411,20260904T193238Z,0.11361453610148381,0.11361453610148381,0.0
grid-2965527-m1,413,20260904T193238Z,0.12091998905153864,0.12091998905153864,0.0
grid-2965527-m1,414,20260904T193238Z,0.11922754083390207,0.11922754083390207,0.0
grid-2965527-m1,425,20260904T193238Z,0.1292275408339021,0.1292275408339021,0.0
grid-2965527-m1,425,20260904T193238Z,0.12663110132760472,0.12663110132760472,0.0
grid-2965527-m1,427,20260904T193238Z,0.12872464092540414,0.12872464092540414,0.0
grid-2965527-m1,438,20260904T193238Z,0.12905740586680492,0.12905740586680492,0.0
grid-2965527-m1,441,20260904T193238Z,0.1390574058668049,0.1390574058668049,0.0
grid-2965527-m1,460,20260904T193238Z,0.13159691521492925,0.13159691521492925,0.0
grid-2965527-m1,473,20260904T193238Z,0.14557957197649982,0.14557957197649982,0.0
grid-2965527-m1,476,20260904T193238Z,0.14557957197649982,0.14557957197649982,0.0
grid-2965527-m1,478,20260904T193238Z,0.14557957197649982,0.14557957197649982,0.0
grid-2965527-m1,479,20260904T193238Z,0.14129207200481203,0.14129207200481203,0.0
grid-2965527-m1,483,20260904T193238Z,0.14659691521492924,0.14659691521492924,0.0
grid-2965527-m1,483,20260904T193238Z,0.14659691521492924,0.14659691521492924,0.0
grid-2965527-m1,487,20260904T193238Z,0.14659691521492924,0.14659691521492924,0.0
grid-2965527-m1,490,20260904T193238Z,0.1596498834321949,0.1596498834321949,0.0
grid-2965527-m1,492,20260904T193238Z,0.16464988343219492,0.16464988343219492,0.0
grid-2965527-m1,501,20260904T193238Z,0.17048303585224805,0.17048303585224805,0.0
grid-2965527-m1,508,20260904T193238Z,0.1540574058668049,0.1540574058668049,0.0
grid-2965527-m1,510,20260904T193238Z,0.13830124289737358,0.13830124289737358,0.0
grid-2965527-m1,536,20260904T193238Z,0.1090574058668049,0.1090574058668049,0.0
grid-2965527-m1,538,20260904T193238Z,0.1139279112894922,0.1139279112894922,0.0
grid-2965527-m1,548,20260904T193238Z,0.11926326406659823,0.11926326406659823,0.0
grid-2965527-m1,553,20260904T193238Z,0.11773838385233346,0.11773838385233346,0.0
grid-2965527-m1,569,20260904T193238Z,0.12545007739918712,0.12545007739918712,0.0
grid-2965527-m1,574,20260904T193238Z,0.12545007739918712,0.12545007739918712,0.0
grid-2965527-m1,575,20260904T193238Z,0.12545007739918712,0.12545007739918712,0.0
grid-2965527-m1,582,20260904T193238Z,0.12905740586680492,0.12905740586680492,0.0
grid-2965527-m1,582,20260904T193238Z,0.12557957197649983,0.12557957197649983,0.0
grid-2965527-m1,587,20260904T193238Z,0.12545007739918712,0.12545007739918712,0.0
grid-2965527-m1,587,20260904T193238Z,0.12892791128949221,0.12892791128949221,0.0
grid-2965527-m1,590,20260904T193238Z,0.12892791128949221,0.12892791128949221,0.0
grid-2965527-m1,610,20260904T193238Z,0.1074405587707746,0.1074405587707746,0.0
grid-2965527-m1,622,20260904T193238Z,0.1316952913665172,0.1316952913665172,0.0
grid-2965527-m1,624,20260904T193238Z,0.12926326406659824,0.12926326406659824,0.0
grid-2965527-m1,626,20260904T193238Z,0.13646231432284583,0.13646231432284583,0.0
grid-2965527-m1,633,20260904T193238Z,0.11860391159464735,0.11860391159464735,0.0
grid-2965527-m1,634,20260904T193238Z,0.12127052953378524,0.12127052953378524,0.0
grid-2965527-m1,641,20260904T193238Z,0.11806785222117323,0.11806785222117323,0.0
grid-2965527-m1,645,20260904T193238Z,0.12127052953378524,0.12127052953378524,0.0
grid-2965527-m1,647,20260904T193238Z,0.12079873876436376,0.12079873876436376,0.0
grid-2965527-m1,648,20260904T193238Z,0.11860472738856916,0.11860472738856916,0.0
grid-2965527-m1,655,20260904T193238Z,0.1647388023875939,0.1647388023875939,0.0
grid-2965527-m1,659,20260904T193238Z,0.17990758939235277,0.17990758939235277,0.0
grid-2965527-m1,688,20260904T193238Z,0.11697904682928843,0.11697904682928843,0.0
grid-2965527-m1,698,20260904T193238Z,0.11197904682928843,0.11197904682928843,0.0
grid-2965527-m1,699,20260904T193238Z,0.11197904682928843,0.11197904682928843,0.0
grid-2965527-m1,701,20260904T193238Z,0.11017242048885811,0.11017242048885811,0.0
grid-2965527-m1,701,20260904T193238Z,0.11017242048885811,0.11017242048885811,0.0
grid-2965527-m1,719,20260904T193238Z,0.09979293068447173,0.09979293068447173,0.0
grid-2965527-m1,719,20260904T193238Z,0.1001724204888581,0.1001724204888581,0.0
grid-2965527-m1,720,20260904T193238Z,0.12017242048885812,0.12017242048885812,0.0
grid-2965527-m2,82,20260904T193238Z,0.8007875424244103,0.8007875424244103,0.0
grid-2965527-m2,91,20260904T193238Z,0.7958346850171868,0.7958346850171868,0.0
grid-2965527-m2,96,20260904T193238Z,0.7948847336499607,0.7948847336499607,0.0
grid-2965527-m2,104,20260904T193238Z,0.8000095194900866,0.8000095194900866,0.0
grid-2965527-m2,107,20260904T193238Z,0.7950566620828631,0.7950566620828631,0.0
grid-2965527-m2,107,20260904T193238Z,0.7950566620828631,0.7950566620828631,0.0
grid-2965527-m2,111,20260904T193238Z,0.8007875424244103,0.8007875424244103,0.0
grid-2965527-m2,117,20260904T193238Z,0.8007875424244103,0.8007875424244103,0.0
grid-2965527-m2,118,20260904T193238Z,0.8007875424244103,0.8007875424244103,0.0
grid-2965527-m2,122,20260904T193238Z,0.7958346850171868,0.7958346850171868,0.0
grid-2965527-m2,125,20260904T193238Z,0.8007875424244103,0.8007875424244103,0.0
grid-2965527-m2,126,20260904T193238Z,0.7919286684888772,0.7919286684888772,0.0
grid-2965527-m2,128,20260904T193238Z,0.7958346850171868,0.7958346850171868,0.0
grid-2965527-m2,128,20260904T193238Z,0.7919286684888772,0.7919286684888772,0.0
grid-2965527-m2,138,20260904T193238Z,0.7943259677976536,0.7943259677976536,0.0
grid-2965527-m2,158,20260904T193238Z,0.7895200812406398,0.7895200812406398,0.0
grid-2965527-m2,158,20260904T193238Z,0.7895200812406398,0.7895200812406398,0.0
grid-2965527-m2,169,20260904T193238Z,0.7895200812406398,0.7895200812406398,0.0
grid-2965527-m2,175,20260904T193238Z,0.6983099460477754,0.6983099460477754,0.0
grid-2965527-m2,176,20260904T193238Z,0.6939967318560867,0.6939967318560867,0.0
grid-2965527-m2,177,20260904T193238Z,0.6809787171216511,0.6809787171216511,0.0
grid-2965527-m2,178,20260904T193238Z,0.6675522182719374,0.6675522182719374,0.0
grid-2965527-m2,185,20260904T193238Z,0.6775522182719373,0.6775522182719373,0.0
grid-2965527-m2,186,20260904T193238Z,0.6925522182719374,0.6925522182719374,0.0
grid-2965527-m2,188,20260904T193238Z,0.6775522182719373,0.6775522182719373,0.0
grid-2965527-m2,190,20260904T193238Z,0.6830950853186235,0.6830950853186235,0.0
grid-2965527-m2,196,20260904T193238Z,0.7232612368414217,0.7232612368414217,0.0
grid-2965527-m2,200,20260904T193238Z,0.7320783168491797,0.7320783168491797,0.0
grid-2965527-m2,200,20260904T193238Z,0.7320783168491797,0.7320783168491797,0.0
grid-2965527-m2,202,20260904T193238Z,0.7313334734103604,0.7313334734103604,0.0
grid-2965527-m2,206,20260904T193238Z,0.7363334734103604,0.7363334734103604,0.0
grid-2965527-m2,210,20260904T193238Z,0.7613334734103604,0.7613334734103604,0.0
grid-2965527-m2,224,20260904T193238Z,0.6913334734103603,0.6913334734103603,0.0
grid-2965527-m2,231,20260904T193238Z,0.6164961733393483,0.6164961733393483,0.0
grid-2965527-m2,234,20260904T193238Z,0.6511114125938048,0.6511114125938048,0.0
grid-2965527-m2,235,20260904T193238Z,0.6421654159194785,0.6421654159194785,0.0
grid-2965527-m2,238,20260904T193238Z,0.6612812480331374,0.6612812480331374,0.0
grid-2965527-m2,241,20260904T193238Z,0.6754255026417352,0.6754255026417352,0.0
grid-2965527-m2,244,20260904T193238Z,0.6772731797367046,0.6772731797367046,0.0
grid-2965527-m2,246,20260904T193238Z,0.6429249517945571,0.6429249517945571,0.0
grid-2965527-m2,247,20260904T193238Z,0.6676723443022137,0.6676723443022137,0.0
grid-2965527-m2,251,20260904T193238Z,0.6621589057786537,0.6621589057786537,0.0
grid-2965527-m2,254,20260904T193238Z,0.6621589057786537,0.6621589057786537,0.0
grid-2965527-m2,255,20260904T193238Z,0.6621589057786537,0.6621589057786537,0.0
grid-2965527-m2,258,20260904T193238Z,0.6626723443022138,0.6626723443022138,0.0
grid-2965527-m2,260,20260904T193238Z,0.6471589057786536,0.6471589057786536,0.0
grid-2965527-m2,266,20260904T193238Z,0.6271589057786536,0.6271589057786536,0.0
grid-2965527-m2,270,20260904T193238Z,0.6271589057786536,0.6271589057786536,0.0
grid-2965527-m2,279,20260904T193238Z,0.6371589057786536,0.6371589057786536,0.0
grid-2965527-m2,285,20260904T193238Z,0.6376098501939482,0.6376098501939482,0.0
grid-2965527-m2,288,20260904T193238Z,0.6376098501939482,0.6376098501939482,0.0
grid-2965527-m2,297,20260904T193238Z,0.6678545194383988,0.6678545194383988,0.0
grid-2965527-m2,303,20260904T193238Z,0.6681232887175083,0.6681232887175083,0.0
grid-2965527-m2,333,20260904T193238Z,0.6678545194383988,0.6678545194383988,0.0
