match,n,med_gap,p90,max_gap,stale_share
grid-2972363-m1,92,2.830265998840332,11.20241117477417,148.59253692626953,0.32588908230816876
grid-2972363-m2,68,3.1876060962677,19.5536862373352,74.08775496482849,0.2500116458645573
grid-2972363-m3,89,3.4078410863876343,15.443146276473993,147.81624698638916,0.30753190914789835
grid-2973272-m1,114,2.8126401901245117,9.851566743850706,96.09794282913208,0.16852877846470585
grid-2973272-m2,106,3.214369058609009,9.69425969123841,18.015601873397827,0.008277984901710793
grid-2973272-m3,89,3.6067440509796143,15.221384835243224,98.15178894996643,0.23776721821890937
grid-2973272-m4,90,3.2132768630981445,11.620796155929565,102.94586777687073,0.2019815034336514
grid-2973273-m1,98,3.9923510551452637,10.396317958831787,18.42880892753601,0.0075998593259740755
grid-2973273-m2,120,3.184113025665283,11.284875535964968,69.75565695762634,0.1048188085909243
grid-2973273-m3,83,4.2258220911026,13.88564038276673,89.36084508895874,0.20418744484583537
grid-2973273-m4,85,3.6260100603103638,14.287696909904481,89.75357604026794,0.16732543574439154
grid-2973274-m1,81,4.17305052280426,13.264539957046512,163.0627179145813,0.36988093455632526
grid-2973274-m2,83,4.004481673240662,12.00403552055359,94.18206286430359,0.2125031316721881
grid-2973274-m3,99,2.8096100091934204,10.937075924873351,27.273680925369263,0.03366687606882166
grid-2973274-m4,125,2.808958888053894,8.00304319858551,85.74511003494263,0.13453668002729063
grid-2974335-m1,95,3.206593871116638,13.663672757148746,187.07256984710693,0.4224777248170641
grid-2974335-m2,94,3.2047019004821777,15.11555294990539,141.76834201812744,0.3771488776913396
grid-2974335-m3,80,4.0047218799591064,12.110919618606568,49.273115158081055,0.10037784134900128
grid-2974337-m1,77,3.8052542209625244,15.816341638565063,72.50501894950867,0.1783598891010991
grid-2974337-m2,87,3.0026944875717163,12.822697639465332,75.24817395210266,0.19530358932636402
grid-2974337-m3,116,3.1726460456848145,9.443807888031008,58.88300538063049,0.11662277115715874
grid-2975625-m1,102,2.8072519302368164,11.208070039749146,38.05626702308655,0.07133064799838595
grid-2975625-m2,95,4.02266001701355,10.707717895507814,72.55487012863159,0.12118659990805167
grid-2975625-m3,92,3.991419792175293,13.218199968338013,69.31726002693176,0.11670001568617644
grid-2975625-m4,129,3.207877278327942,8.00145444869995,52.05919098854065,0.07428077591790093
grid-2975625-m5,129,2.400818943977356,11.4584837436676,177.88362431526184,0.8779989427990383
grid-2975627-m1,109,3.603335976600647,10.150334548950195,55.27782869338989,0.09287702904807196
grid-2975627-m2,94,3.990845203399658,12.976511144638058,70.93481421470642,0.13077113363477919
