match_id,game,side,outcome,fill_second,fill_ts_utc,fill_price,fill_size,horizon_s,matched_signal_second,target_game_second,match_distance_s,future_mid,raw_mid_minus_fill_cents,signed_markout_cents
grid-2987019-m1,lol,BUY,no,399,2026-09-03T08:14:42.033000Z,0.63,47.62,10,412,408.4,3.6000000000000227,0.605,-2.500000000000002,-2.500000000000002
grid-2987019-m1,lol,BUY,no,399,2026-09-03T08:14:42.033000Z,0.63,47.62,30,433,428.4,4.600000000000023,0.545,-8.499999999999996,-8.499999999999996
grid-2987019-m1,lol,BUY,no,399,2026-09-03T08:14:42.033000Z,0.63,47.62,60,467,458.4,8.600000000000023,0.59,-4.0000000000000036,-4.0000000000000036
grid-2987019-m1,lol,BUY,no,399,2026-09-03T08:14:42.033000Z,0.63,47.62,300,704,698.4,5.600000000000023,0.655,2.500000000000002,2.500000000000002
grid-2987019-m1,lol,SELL,no,443,2026-09-03T08:15:26.190000Z,0.56,47.62,10,453,452.557,0.44299999999998363,0.545,-1.5000000000000013,1.5000000000000013
grid-2987019-m1,lol,SELL,no,443,2026-09-03T08:15:26.190000Z,0.56,47.62,30,473,472.557,0.44299999999998363,0.575,1.4999999999999902,-1.4999999999999902
grid-2987019-m1,lol,SELL,no,443,2026-09-03T08:15:26.190000Z,0.56,47.62,60,509,502.557,6.442999999999984,0.575,1.4999999999999902,-1.4999999999999902
grid-2987019-m1,lol,SELL,no,443,2026-09-03T08:15:26.190000Z,0.56,47.62,300,749,742.557,6.442999999999984,0.725,16.499999999999993,-16.499999999999993
grid-2987019-m1,lol,BUY,no,498,2026-09-03T08:16:22.076000Z,0.59,50.85,10,509,508.443,0.5570000000000164,0.575,-1.5000000000000013,-1.5000000000000013
grid-2987019-m1,lol,BUY,no,498,2026-09-03T08:16:22.076000Z,0.59,50.85,30,534,528.443,5.557000000000016,0.595,0.5000000000000004,0.5000000000000004
grid-2987019-m1,lol,BUY,no,498,2026-09-03T08:16:22.076000Z,0.59,50.85,60,561,558.443,2.5570000000000164,0.695,10.499999999999998,10.499999999999998
grid-2987019-m1,lol,BUY,no,498,2026-09-03T08:16:22.076000Z,0.59,50.85,300,800,798.443,1.5570000000000164,0.705,11.5,11.5
grid-2987019-m1,lol,SELL,no,537,2026-09-03T08:16:58.330000Z,0.47,50.85,10,546,544.697,1.3029999999999973,0.6699999999999999,19.999999999999996,-19.999999999999996
grid-2987019-m1,lol,SELL,no,537,2026-09-03T08:16:58.330000Z,0.47,50.85,30,570,564.697,5.302999999999997,0.685,21.500000000000007,-21.500000000000007
grid-2987019-m1,lol,SELL,no,537,2026-09-03T08:16:58.330000Z,0.47,50.85,300,835,834.697,0.30299999999999727,0.715,24.5,-24.5
grid-2987019-m2,lol,BUY,yes,497,2026-09-03T09:23:14.143000Z,0.5,20.0,10,507,506.98,0.01999999999998181,0.525,2.500000000000002,2.500000000000002
grid-2987019-m2,lol,BUY,yes,497,2026-09-03T09:23:14.143000Z,0.5,20.0,30,527,526.98,0.01999999999998181,0.505,0.5000000000000004,0.5000000000000004
grid-2987019-m2,lol,BUY,yes,497,2026-09-03T09:23:14.143000Z,0.5,20.0,300,798,796.98,1.0199999999999818,0.355,-14.500000000000002,-14.500000000000002
grid-2987019-m2,lol,SELL,yes,542,2026-09-03T09:23:59.183000Z,0.53,20.0,30,575,572.02,2.980000000000018,0.535,0.5000000000000004,-0.5000000000000004
grid-2987019-m2,lol,SELL,yes,542,2026-09-03T09:23:59.183000Z,0.53,20.0,60,605,602.02,2.980000000000018,0.525,-0.5000000000000004,0.5000000000000004
grid-2987019-m2,lol,SELL,yes,542,2026-09-03T09:23:59.183000Z,0.53,20.0,300,848,842.02,5.980000000000018,0.375,-15.500000000000004,15.500000000000004
grid-2987019-m3,lol,BUY,no,131,2026-09-03T10:19:33.210000Z,0.58,17.23,10,146,140.59050000000002,5.40949999999998,0.585,0.5000000000000004,0.5000000000000004
grid-2987019-m3,lol,BUY,no,131,2026-09-03T10:19:33.210000Z,0.58,17.23,30,166,160.59050000000002,5.40949999999998,0.585,0.5000000000000004,0.5000000000000004
grid-2987019-m3,lol,BUY,no,131,2026-09-03T10:19:33.210000Z,0.58,17.23,60,196,190.59050000000002,5.40949999999998,0.585,0.5000000000000004,0.5000000000000004
grid-2987019-m3,lol,BUY,no,131,2026-09-03T10:19:33.210000Z,0.58,17.23,300,431,430.59049999999996,0.40950000000003683,0.695,11.5,11.5
grid-2987019-m3,lol,SELL,no,159,2026-09-03T10:20:01.082000Z,0.57,17.23,10,169,168.46249999999998,0.5375000000000227,0.585,1.5000000000000013,-1.5000000000000013
grid-2987019-m3,lol,SELL,no,159,2026-09-03T10:20:01.082000Z,0.57,17.23,30,189,188.46249999999998,0.5375000000000227,0.585,1.5000000000000013,-1.5000000000000013
grid-2987019-m3,lol,SELL,no,159,2026-09-03T10:20:01.082000Z,0.57,17.23,60,223,218.46249999999998,4.537500000000023,0.625,5.500000000000005,-5.500000000000005
grid-2987019-m3,lol,BUY,no,406,2026-09-03T10:24:09.029000Z,0.69,14.49,30,438,436.4095,1.59050000000002,0.655,-3.499999999999992,-3.499999999999992
grid-2987019-m3,lol,BUY,no,406,2026-09-03T10:24:09.029000Z,0.69,14.49,60,471,466.4095,4.59050000000002,0.625,-6.499999999999995,-6.499999999999995
grid-2987019-m3,lol,BUY,no,406,2026-09-03T10:24:09.029000Z,0.69,14.49,300,713,706.4095,6.59050000000002,0.825,13.5,13.5
grid-2987019-m3,lol,SELL,no,673,2026-09-03T10:28:40.158000Z,0.84,14.49,10,688,687.5385,0.4615000000000009,0.825,-1.5000000000000013,1.5000000000000013
grid-2987019-m3,lol,SELL,no,673,2026-09-03T10:28:40.158000Z,0.84,14.49,30,713,707.5385,5.461500000000001,0.825,-1.5000000000000013,1.5000000000000013
grid-2987019-m4,lol,BUY,no,96,2026-09-03T11:13:29.224000Z,0.64,15.62,10,109,105.13200000000002,3.867999999999981,0.625,-1.5000000000000013,-1.5000000000000013
grid-2987019-m4,lol,BUY,no,96,2026-09-03T11:13:29.224000Z,0.64,15.62,60,159,155.132,3.867999999999995,0.635,-0.5000000000000004,-0.5000000000000004
grid-2987019-m4,lol,BUY,no,96,2026-09-03T11:13:29.224000Z,0.64,15.62,300,402,395.132,6.867999999999995,0.425,-21.500000000000004,-21.500000000000004
grid-2987019-m4,lol,SELL,no,143,2026-09-03T11:14:26.221000Z,0.71,15.62,10,164,162.12900000000002,1.870999999999981,0.62,-8.999999999999996,8.999999999999996
grid-2987019-m4,lol,SELL,no,143,2026-09-03T11:14:26.221000Z,0.71,15.62,30,186,182.12900000000002,3.870999999999981,0.605,-10.499999999999998,10.499999999999998
grid-2987019-m4,lol,SELL,no,143,2026-09-03T11:14:26.221000Z,0.71,15.62,60,216,212.12900000000002,3.870999999999981,0.585,-12.5,12.5
grid-2987019-m4,lol,SELL,no,143,2026-09-03T11:14:26.221000Z,0.71,15.62,300,456,452.129,3.870999999999981,0.415,-29.5,29.5
grid-2987019-m4,lol,BUY,yes,313,2026-09-03T11:17:06.108000Z,0.59,6.94,10,323,322.016,0.9839999999999804,0.575,-1.5000000000000013,-1.5000000000000013
grid-2987019-m4,lol,BUY,yes,313,2026-09-03T11:17:06.108000Z,0.59,6.94,30,346,342.016,3.9839999999999804,0.575,-1.5000000000000013,-1.5000000000000013
grid-2987019-m4,lol,BUY,yes,313,2026-09-03T11:17:06.108000Z,0.59,6.94,300,613,612.016,0.9840000000000373,0.525,-6.499999999999995,-6.499999999999995
grid-2987019-m4,lol,BUY,yes,313,2026-09-03T11:17:06.080000Z,0.59,10.01,10,323,321.988,1.0120000000000005,0.575,-1.5000000000000013,-1.5000000000000013
grid-2987019-m4,lol,BUY,yes,313,2026-09-03T11:17:06.080000Z,0.59,10.01,30,342,341.988,0.012000000000000455,0.575,-1.5000000000000013,-1.5000000000000013
grid-2987019-m4,lol,BUY,yes,313,2026-09-03T11:17:06.080000Z,0.59,10.01,300,613,611.988,1.0119999999999436,0.525,-6.499999999999995,-6.499999999999995
grid-2987019-m4,lol,SELL,yes,323,2026-09-03T11:17:23.079000Z,0.58,16.95,10,339,338.987,0.012999999999976808,0.575,-0.5000000000000004,0.5000000000000004
