match_id,game,feed_source,joined_at_utc,tournament,teams_radiant,teams_dire,map_number,yes_is_radiant,fills,buy_fills,sell_fills,buy_notional,sell_notional,net,net_source,pnl_per_buy_notional,fill_outcomes,unknown_token_fills,first_entry_second,clip_buy_quote_median,clip_buy_quote_p90,clip_quote_count,hold_seconds_weighted_mean,hold_seconds_median_allocation,sell_matched_buy_shares,first_model_second,signal_rows,signal_gap_median_s,signal_gap_p90_s,signal_gap_gt5_s,signal_gap_gt10_s,signal_wall_offset_s,fill_offset_range_s,fill_offset_mad_s
grid-2974335-m1,lol,grid,2026-08-31T20:04:47.157146+00:00,Circuito Desafiante - Split 2 2026 (Playoffs: Playoffs),RMD Gaming,INTZ,1,False,2,1,1,7.1,7.199999999999999,0.09999999999999964,session_end cash+inventory,0.014084507042253471,yes,0,178,20.000100000000003,20.003099999999996,6,68.210937,68.210937,10.0,79,340,4.0,12.0,96,32,149.2049155,"[148.310384, 150.099447]",0.8945314999999994
grid-2974335-m2,lol,grid,2026-08-31T20:51:34.126119+00:00,Circuito Desafiante - Split 2 2026 (Playoffs: Playoffs),INTZ,RMD Gaming,2,True,3,2,1,20.000700000000002,19.155600000000003,-0.8450999999999986,session_end cash+inventory,-0.04225352112676049,yes,0,253,20.000700000000002,20.0025,8,157.52203910685125,157.4755625,28.17,82,341,4.0,14.0,97,48,9.958280000000002,"[9.509139000000005, 13.209271999999999]",0.44914099999999735
grid-2974335-m3,lol,grid,2026-08-31T21:43:28.384128+00:00,Circuito Desafiante - Split 2 2026 (Playoffs: Playoffs),INTZ,RMD Gaming,3,True,2,1,1,20.0,18.0,-2.0,session_end cash+inventory,-0.1,no,0,572,19.9997,20.000700000000002,8,320.008324,320.008324,50.0,91,380,4.0,13.0,120,53,14.724027000000035,"[11.228189000000043, 18.219865000000027]",3.495837999999992
grid-2974337-m1,lol,grid,2026-09-02T20:05:09.196143+00:00,Circuito Desafiante - Split 2 2026 (Playoffs: Playoffs),Vivo Keyd Stars Academy,Estral Esports,1,False,2,1,1,10.497058,10.4912,-0.005858000000001695,session_end cash+inventory,-0.0005580611253173693,yes,0,251,30.0,30.003800000000002,20,83.046,83.046,12.64,94,381,4.0,14.0,112,54,11.554999999999993,"[2.0320000000000107, 21.077999999999975]",9.522999999999982
grid-2974337-m2,lol,grid,2026-09-02T20:52:45.112273+00:00,Circuito Desafiante - Split 2 2026 (Playoffs: Playoffs),Estral Esports,Vivo Keyd Stars Academy,2,True,5,2,3,33.2264,30.827198,-2.3992020000000025,session_end cash+inventory,-0.07220770230900737,yes,0,303,29.996499999999997,30.0016,4,60.333713806251495,59.5135,39.505821,81,468,3.0,11.0,118,44,1.052000000000021,"[0.16199999999997772, 16.086000000000013]",0.03899999999998727
grid-2974337-m3,lol,grid,2026-09-02T21:42:45.552551+00:00,Circuito Desafiante - Split 2 2026 (Playoffs: Playoffs),Estral Esports,Vivo Keyd Stars Academy,3,True,2,1,1,29.996199999999998,32.526,2.529800000000005,session_end cash+inventory,0.08433734939759054,yes,0,297,29.999200000000002,30.003800000000002,19,230.87799999999996,230.878,36.14,83,444,3.0,9.0,96,21,6.138999999999982,"[5.0779999999999745, 7.199999999999989]",1.061000000000007
grid-2975624-m1,lol,grid,2026-09-07T17:08:36.786400+00:00,NACL - Summer 2026 (Playoffs: Playoffs),ConViction,NRG,1,False,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,,,0,,,0.0,78,563,3.0,10.0,139,40,8.0,[],
grid-2975624-m2,lol,grid,2026-09-07T18:06:08.715797+00:00,NACL - Summer 2026 (Playoffs: Playoffs),NRG,ConViction,2,True,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,,,0,,,0.0,84,408,3.0,13.0,104,46,8.0,[],
grid-2975624-m3,lol,grid,2026-09-07T18:57:09.333427+00:00,NACL - Summer 2026 (Playoffs: Playoffs),ConViction,NRG,3,False,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,,,0,,,0.0,58,725,2.0,5.0,50,15,8.0,[],
grid-2975624-m4,lol,grid,2026-09-07T19:49:20.334936+00:00,NACL - Summer 2026 (Playoffs: Playoffs),ConViction,NRG,4,False,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,,,0,,,0.0,76,475,3.0,10.0,100,32,8.0,[],
grid-2975624-m5,lol,grid,2026-09-07T20:41:24.325023+00:00,NACL - Summer 2026 (Playoffs: Playoffs),ConViction,NRG,5,False,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,9.999849999999999,10.0016,8,,,0.0,80,385,4.0,16.0,141,72,8.0,[],
grid-2975625-m1,lol,grid,2026-09-03T21:15:55.739121+00:00,NACL - Summer 2026 (Playoffs: Playoffs),Maryville University,Contingent Esports,1,True,3,2,1,9.997399999999999,9.997399999999999,0.0,session_end cash+inventory,0.0,yes,0,136,9.999600000000001,10.001,3,47.940215396002955,47.938,13.51,95,328,4.0,13.0,100,44,8.052999999999997,"[2.0320000000000107, 8.134999999999991]",0.08199999999999363
grid-2975625-m2,lol,grid,2026-09-03T22:07:48.307533+00:00,NACL - Summer 2026 (Playoffs: Playoffs),Contingent Esports,Maryville University,2,False,4,2,2,20.0038,20.9401,0.936300000000001,session_end cash+inventory,0.04680610683970051,yes,0,218,10.002999999999998,10.0031,7,139.96413165365507,139.5035,28.18,81,582,3.0,8.0,103,33,4.623999999999995,"[-0.8229999999999791, 9.077999999999975]",3.477499999999992
grid-2975625-m3,lol,grid,2026-09-03T22:59:42.570849+00:00,NACL - Summer 2026 (Playoffs: Playoffs),Contingent Esports,Maryville University,3,False,4,2,2,16.930822,16.5362,-0.3824498840000007,session_end cash+inventory,-0.022588973175667472,yes,0,245,10.0015,10.004,12,108.77748042024834,107.34,20.939999999999998,89,438,3.0,10.0,104,28,4.791499999999985,"[0.06900000000001683, 22.194000000000017]",4.036999999999978
grid-2975625-m4,lol,grid,2026-09-03T23:47:04.552301+00:00,NACL - Summer 2026 (Playoffs: Playoffs),Contingent Esports,Maryville University,4,False,4,2,2,20.000500000000002,21.512,1.5114999999999998,session_end cash+inventory,0.07557311067223317,yes,0,179,9.999,10.004,6,109.75851102941176,103.547,27.200000000000003,75,530,3.0,8.0,109,25,1.0745000000000005,"[1.0249999999999773, 6.030000000000001]",0.026499999999998636
grid-2975625-m5,lol,grid,2026-09-04T00:36:32.686233+00:00,NACL - Summer 2026 (Playoffs: Playoffs),Contingent Esports,Maryville University,5,False,3,2,1,12.0068,11.7306,-0.27619999999999933,session_end cash+inventory,-0.02300363127561043,no,0,332,9.99935,10.0008,10,233.79828571428573,239.928,18.619999999999997,76,493,2.0,12.0,106,48,309.202,"[304.11400000000003, 454.086]",5.087999999999965
grid-2975627-m1,lol,grid,2026-09-09T21:08:31.101709+00:00,NACL - Summer 2026 (Playoffs: Playoffs),NRG Esports,Maryville University,1,False,6,2,4,15.002399999999998,15.524799999999999,0.5224000000000022,session_end cash+inventory,0.03482109529142019,no,0,176,15.0018,15.002400000000002,4,19.898862964558273,20.033,26.313221999999996,74,575,3.0,10.0,153,40,6.036000000000001,"[2.040999999999997, 8.066000000000003]",2.0130000000000052
grid-2975627-m2,lol,grid,2026-09-09T22:07:33.331431+00:00,NACL - Summer 2026 (Playoffs: Playoffs),NRG Esports,Maryville University,2,False,4,2,2,29.9896,30.4563,0.4666999999999977,session_end cash+inventory,0.015562061514658337,no,0,210,15.0015,15.0024,5,68.4078109726728,55.015,39.451026,89,384,4.0,14.0,117,59,13.541499999999985,"[2.0459999999999923, 15.038000000000011]",1.0020000000000095
grid-2975627-m3,lol,grid,2026-09-09T22:58:36.071189+00:00,NACL - Summer 2026 (Playoffs: Playoffs),NRG Esports,Maryville University,3,False,21,15,6,312.194133,306.9203,-5.273832999999984,session_end cash+inventory,-0.01689279984002769,no,0,126,50.000400000000006,50.00240000000001,31,118.27143297646882,156.002,557.43,79,424,3.0,12.0,99,42,67.05999999999995,"[3.0279999999999916, 84.03500000000003]",10.994000000000028
grid-2975627-m4,lol,grid,2026-09-09T23:50:09.667344+00:00,NACL - Summer 2026 (Playoffs: Playoffs),NRG Esports,Maryville University,4,False,12,5,7,150.0005,118.64779999999999,-31.35269999999999,session_end cash+inventory,-0.2090173032756557,yes,0,127,50.000699999999995,50.001900000000006,26,84.70625886294984,102.986,389.807097,77,476,3.0,11.0,88,40,6.061499999999995,"[1.0629999999999882, 14.037000000000006]",1.4990000000000094
grid-2975628-m1,lol,grid,2026-09-10T21:08:07.896678+00:00,NACL - Summer 2026 (Playoffs: Playoffs),Winthrop University,Maryville University,1,True,5,3,2,30.0012,30.7838,0.7826000000000004,session_end cash+inventory,0.02608562324173701,no,0,284,10.000399999999999,10.0016,11,53.99990371621621,53.999,76.96000000000001,79,486,3.0,12.0,113,47,8.045999999999992,"[1.045000000000016, 8.045999999999992]",0.0
grid-2975628-m2,lol,grid,2026-09-10T22:00:39.966552+00:00,NACL - Summer 2026 (Playoffs: Playoffs),Winthrop University,Maryville University,2,True,2,1,1,4.692308,4.8447000000000005,0.15239200000000075,session_end cash+inventory,0.03247698147691941,no,0,281,10.000499999999999,10.002,27,14.999,14.999,7.69,79,358,4.0,13.0,105,51,5.5364999999999895,"[5.036000000000001, 6.036999999999978]",0.5004999999999882
grid-2975628-m3,lol,grid,2026-09-10T22:48:42.468055+00:00,NACL - Summer 2026 (Playoffs: Playoffs),Winthrop University,Maryville University,3,True,30,17,13,107.385742,102.32809999999999,-5.057642000000003,session_end cash+inventory,-0.04709789126381418,no,0,193,10.0,10.0016,46,29.658595185748567,36.993,239.04372600000005,79,407,4.0,14.0,124,55,5.032000000000011,"[1.0349999999999966, 16.043000000000006]",2.004499999999993
grid-2975628-m4,lol,grid,2026-09-10T23:41:59.480942+00:00,NACL - Summer 2026 (Playoffs: Playoffs),Winthrop University,Maryville University,4,True,7,4,3,39.996700000000004,41.7026,1.7058999999999962,session_end cash+inventory,0.0426510187090434,no,0,136,9.9999,10.001100000000001,52,88.26750021334092,87.997,70.31,73,649,2.0,7.0,104,25,5.031999999999982,"[3.045000000000016, 13.052999999999997]",1.9869999999999663
grid-2975628-m5,lol,grid,2026-09-11T00:33:03.271038+00:00,NACL - Summer 2026 (Playoffs: Playoffs),Winthrop University,Maryville University,5,True,12,7,5,69.9945,65.0485,-4.946000000000005,session_end cash+inventory,-0.07066269492602997,no,0,134,10.000549999999999,10.0035,24,89.67827902345687,76.99199999999999,99.323334,91,474,4.0,15.0,147,72,5.041000000000011,"[1.05499999999995, 17.049000000000007]",3.986000000000061
grid-2975629-m1,lol,grid,2026-09-11T21:05:14.943524+00:00,NACL - Summer 2026 (Playoffs: Playoffs),Cupid Esports,Maryville University,1,True,11,7,4,49.997,57.066599999999994,7.069600000000001,session_end cash+inventory,0.14140048402904176,yes,0,340,10.0008,10.002999999999998,27,197.26388835656212,219.816,68.88,82,473,3.0,15.0,129,71,3.2350000000000136,"[1.0409999999999968, 19.024]",0.20600000000001728
grid-2975629-m2,lol,grid,2026-09-11T22:03:35.538622+00:00,NACL - Summer 2026 (Playoffs: Playoffs),Cupid Esports,Maryville University,2,True,18,10,8,88.49235,91.0969,2.604549999999994,session_end cash+inventory,0.029432487667012956,yes,0,116,10.000599999999999,10.0031,37,18.229947839376006,17.019,122.96494,78,574,3.0,10.0,123,45,31.033999999999992,"[1.0460000000000065, 41.05099999999999]",7.255500000000012
grid-2975629-m3,lol,grid,2026-09-11T23:01:00.168074+00:00,NACL - Summer 2026 (Playoffs: Playoffs),Cupid Esports,Maryville University,3,True,9,6,3,30.0003,35.9953,5.995000000000001,session_end cash+inventory,0.19983133501998318,no,0,341,5.0004,5.001499999999999,32,30.059523364485983,20.969,75.97,83,433,3.0,11.0,98,40,3.0369999999999777,"[2.0400000000000205, 15.031000000000006]",0.9969999999999573
grid-2976630-m1,lol,grid,2026-09-05T05:19:10.132444+00:00,LJL - Summer 2026 (Regional Championship: Regional Championship),L Guide Gaming,New Meta,1,False,5,2,3,19.992156,19.849999,-0.08186299999999921,session_end cash+inventory,-0.004094755963288762,no,0,192,10.0,10.0016,17,17.036488454324836,12.999,41.372547999999995,72,445,3.0,9.0,87,24,516.168,"[515.114, 526.115]",1.0539999999999736
grid-2976630-m2,lol,grid,2026-09-05T06:26:27.037279+00:00,LJL - Summer 2026 (Regional Championship: Regional Championship),New Meta,L Guide Gaming,2,True,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,10.0035,10.0035,1,,,0.0,79,381,4.0,13.0,108,42,8.0,[],
grid-2976630-m3,lol,grid,2026-09-05T07:30:37.377038+00:00,LJL - Summer 2026 (Regional Championship: Regional Championship),New Meta,L Guide Gaming,3,True,2,1,1,4.56,4.56,0.0,session_end cash+inventory,0.0,yes,0,200,9.999600000000001,9.999600000000001,5,58.956,58.956,8.0,79,367,3.0,14.0,94,50,9.64100000000002,"[7.119000000000028, 12.163000000000011]",2.5219999999999914
grid-2976631-m1,lol,grid,2026-09-06T05:43:30.703948+00:00,LJL - Summer 2026 (Regional Championship: Regional Championship),FENNEL,New Meta,1,True,7,3,4,30.0076,30.670999,0.6633989999999992,session_end cash+inventory,0.02210769938282299,yes,0,151,10.0009,10.0036,11,58.75672051122006,140.48149999999998,33.345954,91,363,3.0,13.0,87,42,3.1270000000000095,"[0.28199999999998226, 9.178999999999974]",2.8450000000000273
grid-2976631-m2,lol,grid,2026-09-06T06:39:12.696050+00:00,LJL - Summer 2026 (Regional Championship: Regional Championship),FENNEL,New Meta,2,True,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,10.0015,10.004,5,,,0.0,78,650,3.0,9.0,125,29,8.0,[],
grid-2976631-m3,lol,grid,2026-09-06T07:48:53.173283+00:00,LJL - Summer 2026 (Regional Championship: Regional Championship),New Meta,FENNEL,3,False,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,10.0031,10.0031,1,,,0.0,77,393,3.0,15.0,102,51,8.0,[],
grid-2976631-m4,lol,grid,2026-09-06T08:51:24.104786+00:00,LJL - Summer 2026 (Regional Championship: Regional Championship),FENNEL,New Meta,4,True,2,1,1,10.0035,6.422,-3.581500000000001,session_end cash+inventory,-0.3580246913580248,yes,0,477,10.0035,10.0035,3,82.054,82.054,12.35,61,873,2.0,5.0,62,13,4.651999999999987,"[1.1789999999999736, 8.125]",3.473000000000013
grid-2976631-m5,lol,grid,2026-09-06T09:52:40.329090+00:00,LJL - Summer 2026 (Regional Championship: Regional Championship),New Meta,FENNEL,5,False,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,10.0014,10.0035,5,,,0.0,83,295,4.0,15.0,90,41,8.0,[],
grid-2977835-m1,lol,grid,2026-09-02T16:16:18.945202+00:00,LoL Italian Tournament - Summer 2026 (Playoffs: Playoffs),TITANS,Zena Esports,1,False,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,,,0,,,0.0,82,441,3.0,11.0,106,39,8.0,[],
grid-2977835-m2,lol,grid,2026-09-02T17:15:32.135492+00:00,LoL Italian Tournament - Summer 2026 (Playoffs: Playoffs),Zena Esports,TITANS,2,True,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,,,0,,,0.0,86,313,3.0,15.0,87,41,8.0,[],
grid-2977835-m3,lol,grid,2026-09-02T18:03:51.389175+00:00,LoL Italian Tournament - Summer 2026 (Playoffs: Playoffs),Zena Esports,TITANS,3,True,3,1,2,29.996520999999998,25.430498999999998,-4.551450920000003,session_end cash+inventory,-0.15173262659359743,yes,0,465,29.997100000000003,30.003200000000003,10,198.27938786899318,167.4415,38.940148,79,463,3.0,10.0,101,36,2.1499999999999773,"[0.11599999999998545, 3.0670000000000073]",0.91700000000003
grid-2977837-m1,lol,grid,2026-09-03T16:09:19.053008+00:00,LoL Italian Tournament - Summer 2026 (Playoffs: Playoffs),Colossal Gaming,HMBLE,1,False,6,2,4,15.853179,16.287594,1.5002837999999985,session_end cash+inventory,0.09463614837125087,yes,0,297,9.9968,10.001800000000001,8,110.82919351821884,158.088,18.788169,79,361,4.0,13.0,104,43,3.17349999999999,"[1.103999999999985, 9.225000000000023]",1.498500000000007
grid-2977837-m2,lol,grid,2026-09-03T17:00:13.245238+00:00,LoL Italian Tournament - Summer 2026 (Playoffs: Playoffs),Colossal Gaming,HMBLE,2,False,2,1,1,7.9,7.800000000000001,-0.09999999999999964,session_end cash+inventory,-0.01265822784810122,yes,0,138,10.0014,10.001800000000001,3,47.009,47.009,10.0,84,456,3.0,8.0,106,19,115.57650000000001,"[115.072, 116.08100000000002]",0.5045000000000073
grid-2977837-m3,lol,grid,2026-09-03T17:53:24.521301+00:00,LoL Italian Tournament - Summer 2026 (Playoffs: Playoffs),Colossal Gaming,HMBLE,3,False,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,,,0,,,0.0,81,637,3.0,10.0,135,51,8.0,[],
grid-2978288-m1,lol,grid,2026-09-01T15:06:04.782186+00:00,Prime League - Summer 2026 (Playoffs: Playoffs),Kaufland Hangry Knights,Unicorns Of Love Sexy Edition,1,False,10,2,8,78.9804,82.469597,3.489196999999997,session_end cash+inventory,0.04417801125342486,yes,0,138,100.00045,100.002,4,421.8657028668396,505.7486045,175.12838,89,463,4.0,15.0,135,74,10.04063499999998,"[8.510418999999956, 19.201488000000012]",0.7514945000000068
grid-2978288-m2,lol,grid,2026-09-01T16:06:45.497058+00:00,Prime League - Summer 2026 (Playoffs: Playoffs),Kaufland Hangry Knights,Unicorns Of Love Sexy Edition,2,False,4,1,3,100.00200000000001,80.6898,-19.31220000000002,session_end cash+inventory,-0.19311813763724742,yes,0,260,100.00200000000001,100.0025,4,786.7993625833683,763.292555,142.86,79,393,4.0,13.0,132,58,9.95238699999993,"[9.095268999999973, 11.150442000000112]",0.6462774999999681
grid-2978288-m3,lol,grid,2026-09-01T17:00:17.184755+00:00,Prime League - Summer 2026 (Playoffs: Playoffs),Unicorns Of Love Sexy Edition,Kaufland Hangry Knights,3,True,9,3,6,17.7866,17.656898,-1.547302000000001,session_end cash+inventory,-0.08699256743840875,"no,yes",0,123,99.99995,100.0032,4,196.73911436572894,235.410809,28.642808,85,358,4.0,13.0,99,41,13.408690999999976,"[8.997882000000004, 727.0]",4.302890999999988
grid-2980509-m1,lol,grid,2026-09-12T20:11:37.703447+00:00,LCS - Split 3 2026 (Playoffs: Playoffs),Shopify Rebellion,Cloud9,1,False,13,8,5,166.064029,165.8137,-0.2503289999999865,session_end cash+inventory,-0.001507424585007428,yes,0,152,29.9972,30.0024,45,20.659075066587747,22.9935,202.74,79,405,3.0,15.0,121,59,5.0400000000000205,"[1.0389999999999873, 10.036999999999978]",4.001000000000033
grid-2980509-m2,lol,grid,2026-09-12T21:04:57.414589+00:00,LCS - Split 3 2026 (Playoffs: Playoffs),Cloud9,Shopify Rebellion,2,True,13,6,7,120.0036,114.7532,-5.250399999999999,session_end cash+inventory,-0.04375202077271014,"no,yes",0,125,30.000500000000002,30.003,22,64.1767629994726,56.988,241.12959,77,330,4.0,14.0,104,44,5.024999999999977,"[1.0270000000000437, 31.028999999999996]",3.9979999999999336
grid-2980509-m3,lol,grid,2026-09-12T21:52:16.519690+00:00,LCS - Split 3 2026 (Playoffs: Playoffs),Cloud9,Shopify Rebellion,3,True,18,8,10,105.76929000000001,109.8587,4.096243099999985,session_end cash+inventory,0.038728094894084894,yes,0,126,30.0,30.003,42,86.81478068838527,88.50399999999999,130.347474,78,658,3.0,9.0,141,36,2.548500000000004,"[1.0269999999999868, 2458.0]",1.5050000000000097
grid-2984640-m1,lol,grid,2026-09-01T17:18:48.611467+00:00,Rift Legends - Summer 2026 (Round 2: Round 2),LODIS,BOMBA Team,1,True,4,1,3,56.157999999999994,37.317799,-18.84020099999999,session_end cash+inventory,-0.33548561202322,no,0,484,100.0001,100.002,12,333.676280967636,331.572954,65.295805,81,297,3.0,12.0,86,30,90.10467900000003,"[87.74598200000003, 93.08768499999996]",1.8225869999999986
grid-2984640-m2,lol,grid,2026-09-01T18:09:45.647758+00:00,Rift Legends - Summer 2026 (Round 2: Round 2),LODIS,BOMBA Team,2,True,4,1,3,100.00040000000001,75.6148,-24.450400000000002,session_end cash+inventory,-0.24450302198791204,yes,0,401,100.0,100.00079999999998,5,557.537433759805,565.736248,188.68,93,354,4.5,13.0,118,46,206.84977600000008,"[147.43958999999995, 1177.0]",29.86812400000008
grid-2984640-m3,lol,grid,2026-09-01T19:07:01.713926+00:00,Rift Legends - Summer 2026 (Round 2: Round 2),LODIS,BOMBA Team,3,True,3,1,2,100.00040000000001,89.95579899999998,-10.044601000000021,session_end cash+inventory,-0.10044560821756733,yes,0,331,100.00080000000001,100.00359999999999,12,74.82871167242197,72.4105165,188.67574299999998,81,391,3.0,15.0,101,45,171.61075400000004,"[171.38682999999997, 172.98393899999996]",0.22392400000006774
grid-2984645-m1,lol,grid,2026-09-03T15:11:02.472911+00:00,Rift Legends - Summer 2026 (Round 2: Round 2),Barcząca Esports,Docisk,1,False,3,2,1,11.177026999999999,10.197400000000002,-0.9796269999999971,session_end cash+inventory,-0.08764647343161981,yes,0,154,9.998,10.001100000000001,14,72.19668686622866,193.615,15.219999999999999,78,519,3.0,10.0,112,40,85.08000000000004,"[77.19299999999998, 90.076]",4.9959999999999525
grid-2984645-m2,lol,grid,2026-09-03T16:09:16.653256+00:00,Rift Legends - Summer 2026 (Round 2: Round 2),Docisk,Barcząca Esports,2,True,4,2,2,9.999718000000001,9.903,-0.09671800000000141,session_end cash+inventory,-0.00967207275245176,yes,0,112,10.0008,10.001100000000001,7,32.19524221003221,11.954,21.73,78,381,2.5,11.0,74,33,66.155,"[64.10900000000001, 66.227]",0.036000000000001364
grid-2984646-m1,lol,grid,2026-09-04T15:09:19.020819+00:00,Rift Legends - Summer 2026 (Round 2: Round 2),LODIS,Docisk,1,True,2,1,1,9.991111,5.7757,-4.2154110000000005,session_end cash+inventory,-0.42191614125796423,yes,0,120,9.9968,9.9968,1,523.017,523.017,15.61,73,470,3.0,10.0,105,30,101.10849999999998,"[101.1, 101.11699999999996]",0.008499999999983743
grid-2984646-m2,lol,grid,2026-09-04T16:03:31.406824+00:00,Rift Legends - Summer 2026 (Round 2: Round 2),LODIS,Docisk,2,True,4,2,2,11.1621,10.3794,-0.7826999999999993,session_end cash+inventory,-0.07012121375010072,"no,yes",0,125,10.00095,10.002,6,54.03741970103488,59.9465,26.09,76,350,3.0,11.0,77,30,81.0575,"[70.19300000000001, 85.029]",3.469999999999999
grid-2987004-m1,lol,grid,2026-09-06T08:09:55.409647+00:00,LCK - Split 3 2026 (Regional Championship: Regional Championship),Dplus KIA,T1,1,False,10,5,5,49.997699999999995,47.653,-2.344699999999998,session_end cash+inventory,-0.04689615722323223,"no,yes",0,128,9.999,10.0031,5,66.81014030612245,58.131,90.16,82,409,5.0,15.0,152,73,3.244499999999988,"[-0.742999999999995, 20.247000000000014]",2.579499999999996
grid-2987004-m2,lol,grid,2026-09-06T09:16:04.945745+00:00,LCK - Split 3 2026 (Regional Championship: Regional Championship),Dplus KIA,T1,2,False,9,5,4,41.25338,42.060199999999995,0.8068199999999983,session_end cash+inventory,0.019557670183630974,"no,yes",0,128,10.001,10.002,11,82.03385936805495,30.866,69.14999999999999,76,596,3.0,7.0,91,20,1.197999999999979,"[-0.9639999999999986, 10.141999999999996]",0.9820000000000277
grid-2987004-m3,lol,grid,2026-09-06T10:09:10.733600+00:00,LCK - Split 3 2026 (Regional Championship: Regional Championship),Dplus KIA,T1,3,False,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,10.0015,10.001800000000001,2,,,0.0,73,498,3.0,13.0,139,59,8.0,[],
grid-2987004-m4,lol,grid,2026-09-06T11:13:17.254708+00:00,LCK - Split 3 2026 (Regional Championship: Regional Championship),Dplus KIA,T1,4,False,4,2,2,14.977377,17.28,2.302622999999998,session_end cash+inventory,0.1537400707747423,no,0,181,9.998099999999999,9.999600000000001,3,259.80602999999996,219.91949999999997,27.0,94,396,3.0,14.0,109,55,3.667500000000004,"[2.156000000000006, 10.125999999999976]",0.9579999999999984
grid-2987005-m1,lol,grid,2026-09-12T05:21:34.546304+00:00,LCK - Split 3 2026 (Regional Championship: Regional Championship),Hanwha Life Esports,T1,1,True,15,10,5,49.995,51.9358,1.9407999999999976,session_end cash+inventory,0.03881988198819877,yes,0,120,4.999599999999999,5.0024,22,120.07794754961391,72.5085,84.98069,86,795,4.0,8.0,176,29,3.040999999999997,"[0.03899999999998727, 18.024]",1.9939999999999714
grid-2987005-m2,lol,grid,2026-09-12T06:33:58.239178+00:00,LCK - Split 3 2026 (Regional Championship: Regional Championship),T1,Hanwha Life Esports,2,False,21,13,8,59.984234,60.8628,0.8785659999999993,session_end cash+inventory,0.014646615308949337,"no,yes",0,103,4.9995,5.0022,64,60.56718422951644,81.0015,103.4,75,366,4.0,13.0,105,45,7.038000000000011,"[1.0370000000000346, 22.036]",2.9950000000000045
grid-2987005-m3,lol,grid,2026-09-12T07:28:05.758624+00:00,LCK - Split 3 2026 (Regional Championship: Regional Championship),Hanwha Life Esports,T1,3,True,10,6,4,29.9952,29.6603,-0.3349000000000028,session_end cash+inventory,-0.011165119752493825,yes,0,80,4.9998000000000005,5.0024999999999995,55,124.31797387807634,142.963,41.855455,48,408,3.0,14.0,109,49,7.0575000000000045,"[-13.0, 11.238]",2.0135000000000076
grid-2987005-m4,lol,grid,2026-09-12T08:21:40.242218+00:00,LCK - Split 3 2026 (Regional Championship: Regional Championship),T1,Hanwha Life Esports,4,False,5,3,2,14.9949,16.727999999999998,1.7330999999999985,session_end cash+inventory,0.11557929696096664,yes,0,168,4.9984,5.0008,57,228.9141116318705,297.03,23.47,78,337,4.0,14.0,115,55,9.033999999999992,"[2.031000000000006, 11.086000000000013]",2.052000000000021
grid-2987006-m1,lol,grid,2026-09-13T05:30:22.768538+00:00,LCK - Split 3 2026 (Regional Championship: Regional Championship),Gen.G,Hanwha Life Esports,1,True,6,4,2,118.088734,119.3865,1.2977659999999958,session_end cash+inventory,0.01098975284128286,no,0,189,29.997799999999998,30.0,45,61.902411652498444,60.015499999999996,241.15,83,390,4.0,15.0,143,72,5.052500000000023,"[1.046999999999997, 14.055000000000007]",3.502000000000038
grid-2987006-m2,lol,grid,2026-09-13T06:34:14.741520+00:00,LCK - Split 3 2026 (Regional Championship: Regional Championship),Hanwha Life Esports,Gen.G,2,False,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,29.996599999999997,29.997,3,,,0.0,78,484,3.0,10.0,102,36,8.0,[],
grid-2987006-m3,lol,grid,2026-09-13T07:29:38.189530+00:00,LCK - Split 3 2026 (Regional Championship: Regional Championship),Hanwha Life Esports,Gen.G,3,False,2,1,1,30.0,28.499999999999996,-1.5000000000000036,session_end cash+inventory,-0.05000000000000012,no,0,404,29.9991,30.0,11,98.994,98.994,50.0,78,327,4.0,14.0,86,46,5.040999999999997,"[4.038000000000011, 6.043999999999983]",1.002999999999986
grid-2987006-m4,lol,grid,2026-09-13T08:19:23.259004+00:00,LCK - Split 3 2026 (Regional Championship: Regional Championship),Gen.G,Hanwha Life Esports,4,True,12,9,3,239.982863,242.6346,2.651736999999997,session_end cash+inventory,0.011049693160798723,no,0,231,29.997,29.999200000000002,98,81.50955455835253,87.01,494.94,75,430,2.0,11.0,95,38,7.045500000000004,"[1.0360000000000014, 11.037000000000035]",2.0045000000000073
