match_id,slug,horn,delta,delta_engine,net_a,net_b,series
8837869969,dota2-aur1-ty-2026-06-04-game1,2026-06-04T09:17:47.612000+00:00,26.25073621732082,25.20019523333332,29.88587037825249,3.6351341609316727,dota2-aur1-ty-2026-06-04
8837957019,dota2-aur1-ty-2026-06-04-game2,2026-06-04T11:05:49.570000+00:00,-11.688004051666681,-14.05476666666668,-34.47432879374998,-22.78632474208331,dota2-aur1-ty-2026-06-04
8838056564,dota2-flc-liquid-2026-06-04-game1,2026-06-04T12:43:48.535000+00:00,-3.5428463427083385,-3.910008333333339,-11.415926631830215,-7.873080289121877,dota2-flc-liquid-2026-06-04
8838170936,dota2-flc-liquid-2026-06-04-game2,2026-06-04T14:05:12.636000+00:00,2.4283223161640817,0.5330676883333317,0.6789667075331831,-1.7493556086308988,dota2-flc-liquid-2026-06-04
8838396820,dota2-lgd-ty-2026-06-04-game2,2026-06-04T16:48:28.531000+00:00,-7.129757565295613,-8.537575259999986,-7.8265498406270195,-0.6967922753314078,dota2-lgd-ty-2026-06-04
8838480778,dota2-lgd-ty-2026-06-04,2026-06-04T17:57:47.377000+00:00,-16.135501053605235,-17.666460679166676,-26.76756107231772,-10.632060018712483,dota2-lgd-ty-2026-06-04
8839123109,dota2-flc-bb4-2026-06-05-game1,2026-06-05T09:16:39.267000+00:00,-15.188316396250007,-15.371600000000008,-19.816771143541676,-4.6284547472916655,dota2-flc-bb4-2026-06-05
8839193447,dota2-flc-bb4-2026-06-05-game2,2026-06-05T10:38:10.594000+00:00,2.0467670867171317,1.1917399258333188,5.625934211294052,3.5791671245769208,dota2-flc-bb4-2026-06-05
8839366504,dota2-lgd-liquid-2026-06-05-game2,2026-06-05T13:21:18.066000+00:00,-34.9456651038445,-36.34055043,-38.771132097655496,-3.825466993810995,dota2-lgd-liquid-2026-06-05
8839494962,dota2-flc-aur1-2026-06-05-game1,2026-06-05T14:52:18.684000+00:00,23.64103923653275,21.98723277416669,28.376757061587924,4.735717825055171,dota2-flc-aur1-2026-06-05
8839625815,dota2-flc-aur1-2026-06-05-game2,2026-06-05T16:13:53.150000+00:00,5.0549732652573445,4.706894813333345,10.207210014261847,5.152236749004501,dota2-flc-aur1-2026-06-05
8839717574,dota2-flc-aur1-2026-06-05,2026-06-05T17:21:15.591000+00:00,-1.2017553802778298,-1.37608888333333,0.5486610632222978,1.7504164435001277,dota2-flc-aur1-2026-06-05
8840635639,dota2-ty-bb4-2026-06-06-game1,2026-06-06T10:47:49.658000+00:00,0.6274774316666569,0.5604666666666569,2.584140869401191,1.9566634377345338,dota2-ty-bb4-2026-06-06
8840704374,dota2-ty-bb4-2026-06-06-game2,2026-06-06T11:51:44.485000+00:00,1.5679533061578086,0.8596747874999963,-2.406540815882449,-3.9744941220402574,dota2-ty-bb4-2026-06-06
8840821227,dota2-ty-bb4-2026-06-06,2026-06-06T13:12:37.368000+00:00,32.0276523708983,30.1810696733333,43.565231296898475,11.537578926000172,dota2-ty-bb4-2026-06-06
8840984097,dota2-aur1-lgd-2026-06-06-game1,2026-06-06T15:05:33.978000+00:00,1.504963088646616,0.9163025233333659,2.030728492546575,0.5257654038999587,dota2-aur1-lgd-2026-06-06
8841114801,dota2-aur1-lgd-2026-06-06-game2,2026-06-06T16:30:29.855000+00:00,-0.03905342836812675,-0.3597499050000013,1.0848318516973001,1.1238852800654267,dota2-aur1-lgd-2026-06-06
8842052142,dota2-bb4-lgd-2026-06-07-game1,2026-06-07T09:18:04.694000+00:00,26.710823025672756,25.449816580000007,57.00150725196017,30.290684226287414,dota2-bb4-lgd-2026-06-07
8842134886,dota2-bb4-lgd-2026-06-07-game2,2026-06-07T10:28:41.168000+00:00,10.958752027726698,9.435057618333323,8.763288399625655,-2.1954636281010433,dota2-bb4-lgd-2026-06-07
8842245726,dota2-bb4-lgd-2026-06-07,2026-06-07T11:59:53.564000+00:00,-16.238425757984253,-17.358325290000003,-10.911396174650926,5.327029583333327,dota2-bb4-lgd-2026-06-07
8842468101,dota2-ty-lgd-2026-06-07-game1,2026-06-07T14:21:40.854000+00:00,-28.51944376213028,-29.164852111666658,-41.63776106391516,-13.118317301784876,dota2-ty-lgd-2026-06-07
8842596730,dota2-ty-lgd-2026-06-07-game2,2026-06-07T15:49:20.066000+00:00,-1.7120492081250036,-1.9953750000000035,-4.409446011986003,-2.6973968038610003,dota2-ty-lgd-2026-06-07
