seed,match_id,slug,horn_at,engine_pnl,rebate,net
0,8837869969,dota2-aur1-ty-2026-06-04-game1,2026-06-04T09:17:47.612000+00:00,20.329300000000046,2.3330876474999998,22.662387647500047
0,8837957019,dota2-aur1-ty-2026-06-04-game2,2026-06-04T11:05:49.570000+00:00,-31.61139999999995,8.03694636,-23.574453639999952
0,8838056564,dota2-flc-liquid-2026-06-04-game1,2026-06-04T12:43:48.535000+00:00,-0.10069999999999979,1.1275678724999998,1.0268678725
0,8838170936,dota2-flc-liquid-2026-06-04-game2,2026-06-04T14:05:12.636000+00:00,5.104198400000115,4.765155099719999,9.869353499720114
0,8838396820,dota2-lgd-ty-2026-06-04-game2,2026-06-04T16:48:28.531000+00:00,-18.52760086,3.6530007870329997,-14.874600072967
0,8838480778,dota2-lgd-ty-2026-06-04,2026-06-04T17:57:47.377000+00:00,-71.48520042999996,5.63964170783925,-65.84555872216072
0,8839123109,dota2-flc-bb4-2026-06-05-game1,2026-06-05T09:16:39.267000+00:00,-57.604299999999995,1.1786558175,-56.425644182499994
0,8839193447,dota2-flc-bb4-2026-06-05-game2,2026-06-05T10:38:10.594000+00:00,1.3986791099999607,2.85931283560575,4.257991945605711
0,8839366504,dota2-lgd-liquid-2026-06-05-game2,2026-06-05T13:21:18.066000+00:00,-78.37040224000003,4.022491761768,-74.34791047823204
0,8839494962,dota2-flc-aur1-2026-06-05-game1,2026-06-05T14:52:18.684000+00:00,39.399893289999994,7.32878331589275,46.728676605892744
0,8839625815,dota2-flc-aur1-2026-06-05-game2,2026-06-05T16:13:53.150000+00:00,9.386000000000024,0.6507209999999999,10.036721000000025
0,8839717574,dota2-flc-aur1-2026-06-05,2026-06-05T17:21:15.591000+00:00,24.725183950000044,1.11493101805875,25.840114968058796
0,8840635639,dota2-ty-bb4-2026-06-06-game1,2026-06-06T10:47:49.658000+00:00,0.0,0.0,0.0
0,8840704374,dota2-ty-bb4-2026-06-06-game2,2026-06-06T11:51:44.485000+00:00,-0.9888999999998873,4.9363380975,3.947438097500113
0,8840821227,dota2-ty-bb4-2026-06-06,2026-06-06T13:12:37.368000+00:00,92.52689999999996,5.084116252499999,97.61101625249995
0,8840984097,dota2-aur1-lgd-2026-06-06-game1,2026-06-06T15:05:33.978000+00:00,17.978899999999996,1.9970471024999998,19.975947102499994
0,8841114801,dota2-aur1-lgd-2026-06-06-game2,2026-06-06T16:30:29.855000+00:00,-24.644200760000047,3.0554399519790003,-21.588760808021046
0,8842052142,dota2-bb4-lgd-2026-06-07-game1,2026-06-07T09:18:04.694000+00:00,269.1042,4.85160165,273.95580165
0,8842134886,dota2-bb4-lgd-2026-06-07-game2,2026-06-07T10:28:41.168000+00:00,36.68375710000004,4.3950934191375,41.07885051913754
0,8842245726,dota2-bb4-lgd-2026-06-07,2026-06-07T11:59:53.564000+00:00,-124.35260087000006,3.93698176167225,-120.4156191083278
0,8842468101,dota2-ty-lgd-2026-06-07-game1,2026-06-07T14:21:40.854000+00:00,-187.54261362999995,1.8801785300902498,-185.6624350999097
0,8842596730,dota2-ty-lgd-2026-06-07-game2,2026-06-07T15:49:20.066000+00:00,-2.796763839999997,0.281725780584,-2.515038059415997
0,8842722527,dota2-ty-lgd-2026-06-07-game3,2026-06-07T17:12:22.566000+00:00,3.003099999999992,0.16420304249999998,3.167303042499992
0,8842845018,dota2-ty-lgd-2026-06-07-game4,2026-06-07T18:51:58.999000+00:00,2.0000000000000036,0.12189,2.1218900000000036
0,8843465364,dota2-4iki-nande4-2026-06-08-game1,2026-06-08T09:15:08.776000+00:00,-82.68686718000001,4.7290843526295,-77.95778282737051
