seed,match_id,slug,horn_at,engine_pnl,rebate,net
0,8837869969,dota2-aur1-ty-2026-06-04-game1,2026-06-04T09:17:47.612000+00:00,6.996100000000013,1.1570994075,8.153199407500013
0,8837957019,dota2-aur1-ty-2026-06-04-game2,2026-06-04T11:05:49.570000+00:00,-49.433400000000006,5.232109889999999,-44.20129011000001
0,8838056564,dota2-flc-liquid-2026-06-04-game1,2026-06-04T12:43:48.535000+00:00,0.0,1.0945261049999997,1.0945261049999997
0,8838170936,dota2-flc-liquid-2026-06-04-game2,2026-06-04T14:05:12.636000+00:00,-3.4116007200000062,2.733662247624,-0.6779384723760065
0,8838396820,dota2-lgd-ty-2026-06-04-game2,2026-06-04T16:48:28.531000+00:00,-21.331900859999962,3.683366194533,-17.64853466546696
0,8838480778,dota2-lgd-ty-2026-06-04,2026-06-04T17:57:47.377000+00:00,-38.581700430000026,2.11536125033925,-36.46633917966078
0,8839123109,dota2-flc-bb4-2026-06-05-game1,2026-06-05T09:16:39.267000+00:00,-57.604299999999995,1.1786558175,-56.425644182499994
0,8839193447,dota2-flc-bb4-2026-06-05-game2,2026-06-05T10:38:10.594000+00:00,2.7985999999999875,0.937279905,3.7358799049999876
0,8839366504,dota2-lgd-liquid-2026-06-05-game2,2026-06-05T13:21:18.066000+00:00,0.23849776000000134,1.499964854268,1.7384626142680013
0,8839494962,dota2-flc-aur1-2026-06-05-game1,2026-06-05T14:52:18.684000+00:00,-11.680300000000045,2.1790196625,-9.501280337500045
0,8839625815,dota2-flc-aur1-2026-06-05-game2,2026-06-05T16:13:53.150000+00:00,2.2819999999999965,0.28725644999999994,2.5692564499999966
0,8839717574,dota2-flc-aur1-2026-06-05,2026-06-05T17:21:15.591000+00:00,24.725183950000044,1.11493101805875,25.840114968058796
0,8840635639,dota2-ty-bb4-2026-06-06-game1,2026-06-06T10:47:49.658000+00:00,0.0,0.0,0.0
0,8840704374,dota2-ty-bb4-2026-06-06-game2,2026-06-06T11:51:44.485000+00:00,-5.043400000000002,1.8449880149999998,-3.198411985000002
