match_id,condition_id,slug_bt,feed_source,bt_pnl,bt_buy,bt_fills,dir,slug_live,mode,model,live_fills,live_buy,live_pnl,joined,tournament
115548681803406329,0x512074d56dcd8ff3e05e8798cf0a69954f22c7c48d96b827df5ff57783a81d69,lol-kc-mkoi-2026-09-19-game2,grid,23.51449999999998,231.99360000000001,8.0,grid-3002603-m2,lol-kc-mkoi-2026-09-19-game2,live,20260919T112946Z,2,4.9959,,2026-09-19T16:21,LEC - Summer 2026 (Playoffs: Playoffs)
115564797163821176,0x3aea17c2c4d7a938d09d10a663190711b2df524edf9d00493a4c3c20ebdc59bb,lol-sen-c9-2026-09-05-game1,grid,17.33865418000005,333.50887182,15.0,grid-2964617-m1,lol-sen-c9-2026-09-05-game1,live,20260904T193238Z,6,29.994500000000002,2.5918000000000028,2026-09-05T20:11,LCS - Split 3 2026 (Regular Season: Regular Season)
115564797163821177,0x200e622589aa7012240572b7c3db42f953c4f43d020965f6695a9a4f8fe2a20e,lol-sen-c9-2026-09-05-game2,grid,0.28199939999996104,299.9980356,13.0,grid-2964617-m2,lol-sen-c9-2026-09-05-game2,live,20260904T193238Z,9,41.629778,-0.6719779999999993,2026-09-05T20:56,LCS - Split 3 2026 (Regular Season: Regular Season)
115564797163886788,0xe4e20638c3d7f37f631bc9697058dc69c1ccf89cac6784cefbc87294806b3080,lol-ly-dsg-2026-09-06-game1,grid,0.0,0.0,0.0,grid-2964620-m1,lol-ly-dsg-2026-09-06-game1,live,20260904T193238Z,0,0.0,0.0,2026-09-06T21:52,LCS - Split 3 2026 (Regular Season: Regular Season)
115564797163886789,0x5d22e3ac17107d7846690a5b9bbe46a0ba972e0bc0cfdd409bf3a58c3483193f,lol-ly-dsg-2026-09-06-game2,grid,0.0,0.0,0.0,grid-2964620-m2,lol-ly-dsg-2026-09-06-game2,live,20260904T193238Z,0,0.0,0.0,2026-09-06T22:34,LCS - Split 3 2026 (Regular Season: Regular Season)
115564797164345556,0x95364e57745e3496a4572d7a886cbaa9beb38e9a02d1526619398825b2934c16,lol-sr-fly-2026-09-06-game1,grid,6.933021130000071,298.21369999999996,18.0,grid-2964619-m1,lol-sr-fly-2026-09-06-game1,live,20260904T193238Z,8,30.0019,-0.5427009999999992,2026-09-06T20:07,LCS - Split 3 2026 (Regular Season: Regular Season)
115564797164345557,0x9d4352b8b7f22c3946dda174cadf14e28555b99d84d7c4639355d5d17cad5854,lol-sr-fly-2026-09-06-game2,grid,35.50136598000009,626.78234668,13.0,grid-2964619-m2,lol-sr-fly-2026-09-06-game2,live,20260904T193238Z,8,28.691935,-2.6791350000000005,2026-09-06T20:58,LCS - Split 3 2026 (Regular Season: Regular Season)
115565004607949376,0x3c066beb5372f624ec11efb9359a24b91af73b82c39e00f5a0358ac29883a74a,lol-c9-sr-2026-09-12-game1,grid,-2.5872190000000046,223.729524,8.0,grid-2980509-m1,lol-c9-sr-2026-09-12-game1,live,20260912T100410Z,13,166.064029,-0.2503289999999865,2026-09-12T20:11,LCS - Split 3 2026 (Playoffs: Playoffs)
115565004607949377,0x8f00e8b0f0a226c3616174ac84926b80cabb18b014b27c42ae4c6291823e3e6a,lol-c9-sr-2026-09-12-game2,grid,-7.541099820000007,401.9384,14.0,grid-2980509-m2,lol-c9-sr-2026-09-12-game2,live,20260912T100410Z,13,120.0036,-5.250399999999999,2026-09-12T21:04,LCS - Split 3 2026 (Playoffs: Playoffs)
115565004607949378,0x7fbacb9f18ed22fdd1bb3c4c897759673c2aff368e7e1d2743e3444a22f18ed0,lol-c9-sr-2026-09-12-game3,grid,34.43566903999999,247.23651127999997,10.0,grid-2980509-m3,lol-c9-sr-2026-09-12-game3,live,20260912T100410Z,17,105.76929000000001,4.096243099999985,2026-09-12T21:52,LCS - Split 3 2026 (Playoffs: Playoffs)
115565004607949382,0x2e1ffad34ee36283f1bb0331b33053f54985a2e2f12b61e1fe302b9084f6fb77,lol-sen-fly-2026-09-13-game1,grid,16.88056696999996,200.00063403,8.0,grid-3000371-m1,lol-sen-fly-2026-09-13-game1,live,20260912T100410Z,7,119.9838,-7.7014,2026-09-13T20:13,LCS - Split 3 2026 (Playoffs: Playoffs)
115565004607949383,0xb662e1262c74dcefabe56d1da4c7e88eb274d6b3ef71eabac26cf9aac87f4933,lol-sen-fly-2026-09-13-game2,grid,-47.079378340000005,741.18090634,15.0,grid-3000371-m2,lol-sen-fly-2026-09-13-game2,live,20260912T100410Z,13,149.98583799999997,12.80186200000001,2026-09-13T21:07,LCS - Split 3 2026 (Playoffs: Playoffs)
115565004607949384,0x3be1ec592533f69074279694499abdc7976fce9167f7706130ae5cd13d41d7a3,lol-sen-fly-2026-09-13-game3,grid,-36.8578,299.99080000000004,10.0,grid-3000371-m3,lol-sen-fly-2026-09-13-game3,live,20260912T100410Z,9,119.989309,-14.174309000000015,2026-09-13T22:00,LCS - Split 3 2026 (Playoffs: Playoffs)
115565004607949389,0xaf1cb64c90fa77d795f978210bca3466e5cd965c6af6525664c634ff60a62de6,lol-ly-c9-2026-09-19-game2,grid,-38.11490000000005,816.0427,15.0,grid-3000372-m2,lol-ly-c9-2026-09-19-game2,live,20260919T112946Z,4,14.993500000000001,1.0048999999999975,2026-09-19T21:09,LCS - Split 3 2026 (Playoffs: Playoffs)
115565004607949390,0x7344b65297c8fab9b6e4e7f52e97a1a7203ef897ebe5bb094a49ee15df3b5739,lol-ly-c9-2026-09-19-game3,grid,-1.0047999999999888,99.9988,4.0,grid-3000372-m3,lol-ly-c9-2026-09-19-game3,live,20260919T112946Z,3,4.9972,-0.40300000000000047,2026-09-19T22:09,LCS - Split 3 2026 (Playoffs: Playoffs)
115565004607949391,0x1cfd2d2a2a7ddf646c2d7d6f9cb39bff00a2677a017a2996b399f4246d159b68,lol-ly-c9-2026-09-19-game4,grid,-36.763100000000065,242.89350000000002,4.0,grid-3000372-m4,lol-ly-c9-2026-09-19-game4,live,20260919T112946Z,2,4.998,-0.8819999999999997,2026-09-19T23:14,LCS - Split 3 2026 (Playoffs: Playoffs)
